Powermeter serial number; P0013475
Sensor serial number; 200922128
Sensor Type; Photodiode
Wavelength(nm); 640

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
4/8/2021;14:20:00.680; 1.2301E-07
4/8/2021;14:20:00.682; 1.2327E-07
4/8/2021;14:20:00.685; 1.2334E-07
4/8/2021;14:20:00.688; 1.2384E-07
4/8/2021;14:20:00.690; 1.2398E-07
4/8/2021;14:20:00.698; 1.2402E-07
4/8/2021;14:20:00.706; 1.2389E-07
4/8/2021;14:20:00.709; 1.2348E-07
4/8/2021;14:20:00.712; 1.2374E-07
4/8/2021;14:20:00.714; 1.2303E-07
4/8/2021;14:20:00.717; 1.2369E-07
4/8/2021;14:20:00.720; 1.2288E-07
4/8/2021;14:20:00.722; 1.2339E-07
4/8/2021;14:20:00.725; 1.2339E-07
4/8/2021;14:20:00.728; 1.2356E-07
4/8/2021;14:20:00.730; 1.2398E-07
4/8/2021;14:20:00.733; 1.2392E-07
4/8/2021;14:20:00.736; 1.2395E-07
4/8/2021;14:20:00.738; 1.2306E-07
4/8/2021;14:20:00.741; 1.2335E-07
4/8/2021;14:20:00.745; 1.2282E-07
4/8/2021;14:20:00.748; 1.2333E-07
4/8/2021;14:20:00.750; 1.2287E-07
4/8/2021;14:20:00.753; 1.2278E-07
4/8/2021;14:20:00.756; 1.2273E-07
4/8/2021;14:20:00.758; 1.2236E-07
4/8/2021;14:20:00.761; 1.2258E-07
4/8/2021;14:20:00.764; 1.225E-07
4/8/2021;14:20:00.766; 1.2335E-07
4/8/2021;14:20:00.769; 1.2315E-07
4/8/2021;14:20:00.772; 1.2335E-07
4/8/2021;14:20:00.774; 1.234E-07
4/8/2021;14:20:00.777; 1.2359E-07
4/8/2021;14:20:00.780; 1.2323E-07
4/8/2021;14:20:00.782; 1.2329E-07
4/8/2021;14:20:00.785; 1.2338E-07
4/8/2021;14:20:00.788; 1.2296E-07
4/8/2021;14:20:00.790; 1.2344E-07
4/8/2021;14:20:00.794; 1.2337E-07
4/8/2021;14:20:00.797; 1.2365E-07
4/8/2021;14:20:00.800; 1.2306E-07
4/8/2021;14:20:00.802; 1.2341E-07
4/8/2021;14:20:00.805; 1.2319E-07
4/8/2021;14:20:00.808; 1.2347E-07
4/8/2021;14:20:00.810; 1.2353E-07
4/8/2021;14:20:00.813; 1.233E-07
4/8/2021;14:20:00.816; 1.2335E-07
4/8/2021;14:20:00.818; 1.2275E-07
4/8/2021;14:20:00.821; 1.2284E-07
4/8/2021;14:20:00.824; 1.2288E-07
4/8/2021;14:20:00.826; 1.2321E-07
4/8/2021;14:20:00.829; 1.2301E-07
4/8/2021;14:20:00.832; 1.2309E-07
4/8/2021;14:20:00.839; 1.225E-07
4/8/2021;14:20:00.843; 1.2226E-07
4/8/2021;14:20:00.846; 1.2272E-07
4/8/2021;14:20:00.848; 1.2267E-07
4/8/2021;14:20:00.851; 1.229E-07
4/8/2021;14:20:00.854; 1.2289E-07
4/8/2021;14:20:00.856; 1.2271E-07
4/8/2021;14:20:00.859; 1.2255E-07
4/8/2021;14:20:00.862; 1.222E-07
4/8/2021;14:20:00.864; 1.2253E-07
4/8/2021;14:20:00.867; 1.2302E-07
4/8/2021;14:20:00.870; 1.2328E-07
4/8/2021;14:20:00.872; 1.2306E-07
4/8/2021;14:20:00.875; 1.2297E-07
4/8/2021;14:20:00.878; 1.2351E-07
4/8/2021;14:20:00.880; 1.2319E-07
4/8/2021;14:20:00.883; 1.2344E-07
4/8/2021;14:20:00.886; 1.2374E-07
4/8/2021;14:20:00.888; 1.24E-07
4/8/2021;14:20:00.891; 1.2365E-07
4/8/2021;14:20:00.897; 1.2388E-07
4/8/2021;14:20:00.900; 1.2391E-07
4/8/2021;14:20:00.902; 1.2395E-07
4/8/2021;14:20:00.905; 1.2434E-07
4/8/2021;14:20:00.908; 1.2405E-07
4/8/2021;14:20:00.910; 1.2403E-07
4/8/2021;14:20:00.913; 1.2391E-07
4/8/2021;14:20:00.916; 1.2388E-07
4/8/2021;14:20:00.918; 1.2363E-07
4/8/2021;14:20:00.921; 1.2397E-07
4/8/2021;14:20:00.924; 1.2356E-07
4/8/2021;14:20:00.926; 1.2383E-07
4/8/2021;14:20:00.929; 1.2347E-07
4/8/2021;14:20:00.932; 1.2378E-07
4/8/2021;14:20:00.934; 1.2347E-07
4/8/2021;14:20:00.937; 1.2377E-07
4/8/2021;14:20:00.940; 1.2361E-07
4/8/2021;14:20:00.942; 1.2361E-07
4/8/2021;14:20:00.948; 1.2372E-07
4/8/2021;14:20:00.951; 1.233E-07
4/8/2021;14:20:00.954; 1.2375E-07
4/8/2021;14:20:00.956; 1.2345E-07
4/8/2021;14:20:00.959; 1.2346E-07
4/8/2021;14:20:00.962; 1.2315E-07
4/8/2021;14:20:00.964; 1.2354E-07
4/8/2021;14:20:00.968; 1.2311E-07
4/8/2021;14:20:00.971; 1.2375E-07
4/8/2021;14:20:00.979; 1.2349E-07
4/8/2021;14:20:00.982; 1.2406E-07
4/8/2021;14:20:00.985; 1.24E-07
4/8/2021;14:20:00.987; 1.2424E-07
4/8/2021;14:20:00.990; 1.2391E-07
4/8/2021;14:20:00.993; 1.2419E-07
4/8/2021;14:20:00.997; 1.2435E-07
4/8/2021;14:20:01.000; 1.2395E-07
4/8/2021;14:20:01.002; 1.2425E-07
4/8/2021;14:20:01.005; 1.2383E-07
4/8/2021;14:20:01.008; 1.2442E-07
4/8/2021;14:20:01.010; 1.2382E-07
4/8/2021;14:20:01.013; 1.2417E-07
4/8/2021;14:20:01.016; 1.2388E-07
4/8/2021;14:20:01.018; 1.2452E-07
4/8/2021;14:20:01.021; 1.2449E-07
4/8/2021;14:20:01.024; 1.241E-07
4/8/2021;14:20:01.026; 1.2455E-07
4/8/2021;14:20:01.029; 1.244E-07
4/8/2021;14:20:01.032; 1.2444E-07
4/8/2021;14:20:01.034; 1.2409E-07
4/8/2021;14:20:01.037; 1.2421E-07
4/8/2021;14:20:01.040; 1.2427E-07
4/8/2021;14:20:01.042; 1.2441E-07
4/8/2021;14:20:01.046; 1.2392E-07
4/8/2021;14:20:01.049; 1.2399E-07
4/8/2021;14:20:01.051; 1.2414E-07
4/8/2021;14:20:01.054; 1.2378E-07
4/8/2021;14:20:01.057; 1.2413E-07
4/8/2021;14:20:01.059; 1.2411E-07
4/8/2021;14:20:01.062; 1.2443E-07
4/8/2021;14:20:01.065; 1.2451E-07
4/8/2021;14:20:01.067; 1.2458E-07
4/8/2021;14:20:01.070; 1.2414E-07
4/8/2021;14:20:01.073; 1.2411E-07
4/8/2021;14:20:01.075; 1.2438E-07
4/8/2021;14:20:01.078; 1.2421E-07
4/8/2021;14:20:01.081; 1.2443E-07
4/8/2021;14:20:01.083; 1.2398E-07
4/8/2021;14:20:01.086; 1.2422E-07
4/8/2021;14:20:01.089; 1.2389E-07
4/8/2021;14:20:01.091; 1.2407E-07
4/8/2021;14:20:01.094; 1.2405E-07
4/8/2021;14:20:01.100; 1.2399E-07
4/8/2021;14:20:01.103; 1.2417E-07
4/8/2021;14:20:01.104; 1.2433E-07
4/8/2021;14:20:01.118; 1.2487E-07
4/8/2021;14:20:01.121; 1.2514E-07
4/8/2021;14:20:01.124; 1.2536E-07
4/8/2021;14:20:01.127; 1.2514E-07
4/8/2021;14:20:01.129; 1.2499E-07
4/8/2021;14:20:01.132; 1.2484E-07
4/8/2021;14:20:01.135; 1.2463E-07
4/8/2021;14:20:01.137; 1.2498E-07
4/8/2021;14:20:01.140; 1.25E-07
4/8/2021;14:20:01.143; 1.2424E-07
4/8/2021;14:20:01.146; 1.2422E-07
4/8/2021;14:20:01.148; 1.2357E-07
4/8/2021;14:20:01.151; 1.239E-07
4/8/2021;14:20:01.154; 1.2357E-07
4/8/2021;14:20:01.156; 1.2418E-07
4/8/2021;14:20:01.159; 1.2419E-07
4/8/2021;14:20:01.162; 1.2474E-07
4/8/2021;14:20:01.164; 1.2484E-07
4/8/2021;14:20:01.167; 1.2481E-07
4/8/2021;14:20:01.170; 1.2498E-07
4/8/2021;14:20:01.173; 1.2442E-07
4/8/2021;14:20:01.175; 1.2469E-07
4/8/2021;14:20:01.178; 1.2384E-07
4/8/2021;14:20:01.181; 1.2405E-07
4/8/2021;14:20:01.183; 1.2375E-07
4/8/2021;14:20:01.186; 1.2373E-07
4/8/2021;14:20:01.189; 1.2342E-07
4/8/2021;14:20:01.191; 1.2323E-07
4/8/2021;14:20:01.196; 1.2343E-07
4/8/2021;14:20:01.201; 1.2355E-07
4/8/2021;14:20:01.203; 1.235E-07
4/8/2021;14:20:01.206; 1.2406E-07
4/8/2021;14:20:01.209; 1.244E-07
4/8/2021;14:20:01.211; 1.2471E-07
4/8/2021;14:20:01.214; 1.2479E-07
4/8/2021;14:20:01.217; 1.2498E-07
4/8/2021;14:20:01.219; 1.2528E-07
4/8/2021;14:20:01.222; 1.2523E-07
4/8/2021;14:20:01.225; 1.2545E-07
4/8/2021;14:20:01.227; 1.2554E-07
4/8/2021;14:20:01.230; 1.2576E-07
4/8/2021;14:20:01.233; 1.2561E-07
4/8/2021;14:20:01.235; 1.2575E-07
4/8/2021;14:20:01.238; 1.2557E-07
4/8/2021;14:20:01.241; 1.2508E-07
4/8/2021;14:20:01.252; 1.2522E-07
4/8/2021;14:20:01.255; 1.2511E-07
4/8/2021;14:20:01.257; 1.2536E-07
4/8/2021;14:20:01.260; 1.2487E-07
4/8/2021;14:20:01.263; 1.2503E-07
4/8/2021;14:20:01.265; 1.2503E-07
4/8/2021;14:20:01.268; 1.2485E-07
4/8/2021;14:20:01.271; 1.2477E-07
4/8/2021;14:20:01.273; 1.2495E-07
4/8/2021;14:20:01.276; 1.2517E-07
4/8/2021;14:20:01.279; 1.2506E-07
4/8/2021;14:20:01.281; 1.2467E-07
4/8/2021;14:20:01.284; 1.2446E-07
4/8/2021;14:20:01.287; 1.2501E-07
4/8/2021;14:20:01.289; 1.2484E-07
4/8/2021;14:20:01.292; 1.2537E-07
4/8/2021;14:20:01.299; 1.251E-07
4/8/2021;14:20:01.301; 1.2575E-07
4/8/2021;14:20:01.304; 1.2612E-07
4/8/2021;14:20:01.306; 1.2644E-07
4/8/2021;14:20:01.309; 1.2622E-07
4/8/2021;14:20:01.312; 1.2637E-07
4/8/2021;14:20:01.314; 1.2619E-07
4/8/2021;14:20:01.317; 1.2614E-07
4/8/2021;14:20:01.320; 1.2602E-07
4/8/2021;14:20:01.322; 1.2585E-07
4/8/2021;14:20:01.325; 1.2564E-07
4/8/2021;14:20:01.328; 1.2506E-07
4/8/2021;14:20:01.330; 1.2434E-07
4/8/2021;14:20:01.333; 1.2459E-07
4/8/2021;14:20:01.336; 1.2454E-07
4/8/2021;14:20:01.338; 1.2471E-07
4/8/2021;14:20:01.341; 1.2502E-07
4/8/2021;14:20:01.345; 1.2446E-07
4/8/2021;14:20:01.347; 1.249E-07
4/8/2021;14:20:01.350; 1.2464E-07
4/8/2021;14:20:01.353; 1.2514E-07
4/8/2021;14:20:01.355; 1.2539E-07
4/8/2021;14:20:01.358; 1.2596E-07
4/8/2021;14:20:01.361; 1.2547E-07
4/8/2021;14:20:01.363; 1.2544E-07
4/8/2021;14:20:01.366; 1.2535E-07
4/8/2021;14:20:01.369; 1.2563E-07
4/8/2021;14:20:01.371; 1.2537E-07
4/8/2021;14:20:01.374; 1.2501E-07
4/8/2021;14:20:01.377; 1.2481E-07
4/8/2021;14:20:01.380; 1.2445E-07
4/8/2021;14:20:01.390; 1.244E-07
4/8/2021;14:20:01.393; 1.2404E-07
4/8/2021;14:20:01.397; 1.2411E-07
4/8/2021;14:20:01.399; 1.2435E-07
4/8/2021;14:20:01.402; 1.2421E-07
4/8/2021;14:20:01.405; 1.2414E-07
4/8/2021;14:20:01.407; 1.2476E-07
4/8/2021;14:20:01.410; 1.2443E-07
4/8/2021;14:20:01.413; 1.2514E-07
4/8/2021;14:20:01.415; 1.251E-07
4/8/2021;14:20:01.418; 1.2519E-07
4/8/2021;14:20:01.421; 1.2477E-07
4/8/2021;14:20:01.423; 1.2481E-07
4/8/2021;14:20:01.426; 1.2446E-07
4/8/2021;14:20:01.429; 1.2441E-07
4/8/2021;14:20:01.431; 1.2451E-07
4/8/2021;14:20:01.434; 1.2421E-07
4/8/2021;14:20:01.437; 1.2496E-07
4/8/2021;14:20:01.439; 1.248E-07
4/8/2021;14:20:01.442; 1.2504E-07
4/8/2021;14:20:01.445; 1.2466E-07
4/8/2021;14:20:01.447; 1.2516E-07
4/8/2021;14:20:01.450; 1.2496E-07
4/8/2021;14:20:01.455; 1.2506E-07
4/8/2021;14:20:01.457; 1.253E-07
4/8/2021;14:20:01.460; 1.2495E-07
4/8/2021;14:20:01.463; 1.2551E-07
4/8/2021;14:20:01.465; 1.2486E-07
4/8/2021;14:20:01.468; 1.2481E-07
4/8/2021;14:20:01.471; 1.2449E-07
4/8/2021;14:20:01.473; 1.2488E-07
4/8/2021;14:20:01.476; 1.2486E-07
4/8/2021;14:20:01.479; 1.2501E-07
4/8/2021;14:20:01.481; 1.2563E-07
4/8/2021;14:20:01.484; 1.2543E-07
4/8/2021;14:20:01.487; 1.2594E-07
4/8/2021;14:20:01.489; 1.2515E-07
4/8/2021;14:20:01.492; 1.2605E-07
4/8/2021;14:20:01.498; 1.2546E-07
4/8/2021;14:20:01.501; 1.2612E-07
4/8/2021;14:20:01.504; 1.2638E-07
4/8/2021;14:20:01.506; 1.2629E-07
4/8/2021;14:20:01.509; 1.2643E-07
4/8/2021;14:20:01.512; 1.2621E-07
4/8/2021;14:20:01.514; 1.2612E-07
4/8/2021;14:20:01.521; 1.2555E-07
4/8/2021;14:20:01.525; 1.2582E-07
4/8/2021;14:20:01.528; 1.256E-07
4/8/2021;14:20:01.530; 1.2575E-07
4/8/2021;14:20:01.533; 1.2574E-07
4/8/2021;14:20:01.536; 1.2532E-07
4/8/2021;14:20:01.538; 1.2549E-07
4/8/2021;14:20:01.541; 1.2575E-07
4/8/2021;14:20:01.545; 1.255E-07
4/8/2021;14:20:01.548; 1.2572E-07
4/8/2021;14:20:01.550; 1.2606E-07
4/8/2021;14:20:01.553; 1.2645E-07
4/8/2021;14:20:01.556; 1.2601E-07
4/8/2021;14:20:01.558; 1.2662E-07
4/8/2021;14:20:01.561; 1.2619E-07
4/8/2021;14:20:01.564; 1.2641E-07
4/8/2021;14:20:01.566; 1.2634E-07
4/8/2021;14:20:01.569; 1.2584E-07
4/8/2021;14:20:01.572; 1.2577E-07
4/8/2021;14:20:01.574; 1.2556E-07
4/8/2021;14:20:01.577; 1.2538E-07
4/8/2021;14:20:01.580; 1.2476E-07
4/8/2021;14:20:01.582; 1.2525E-07
4/8/2021;14:20:01.585; 1.2461E-07
4/8/2021;14:20:01.588; 1.2518E-07
4/8/2021;14:20:01.590; 1.2468E-07
4/8/2021;14:20:01.593; 1.2457E-07
4/8/2021;14:20:01.597; 1.2527E-07
4/8/2021;14:20:01.600; 1.253E-07
4/8/2021;14:20:01.602; 1.2561E-07
4/8/2021;14:20:01.605; 1.2538E-07
4/8/2021;14:20:01.608; 1.2612E-07
4/8/2021;14:20:01.610; 1.2532E-07
4/8/2021;14:20:01.613; 1.2558E-07
4/8/2021;14:20:01.616; 1.2525E-07
4/8/2021;14:20:01.618; 1.2567E-07
4/8/2021;14:20:01.621; 1.2596E-07
4/8/2021;14:20:01.624; 1.2572E-07
4/8/2021;14:20:01.626; 1.2584E-07
4/8/2021;14:20:01.629; 1.2601E-07
4/8/2021;14:20:01.632; 1.2651E-07
4/8/2021;14:20:01.634; 1.2574E-07
4/8/2021;14:20:01.637; 1.2662E-07
4/8/2021;14:20:01.640; 1.2629E-07
4/8/2021;14:20:01.642; 1.2667E-07
4/8/2021;14:20:01.646; 1.2637E-07
4/8/2021;14:20:01.649; 1.2628E-07
4/8/2021;14:20:01.652; 1.2594E-07
4/8/2021;14:20:01.657; 1.2607E-07
4/8/2021;14:20:01.661; 1.2564E-07
4/8/2021;14:20:01.664; 1.2525E-07
4/8/2021;14:20:01.666; 1.2518E-07
4/8/2021;14:20:01.669; 1.2511E-07
4/8/2021;14:20:01.672; 1.251E-07
4/8/2021;14:20:01.674; 1.2513E-07
4/8/2021;14:20:01.677; 1.2517E-07
4/8/2021;14:20:01.680; 1.2525E-07
4/8/2021;14:20:01.682; 1.2551E-07
4/8/2021;14:20:01.685; 1.2536E-07
4/8/2021;14:20:01.688; 1.2536E-07
4/8/2021;14:20:01.690; 1.2537E-07
4/8/2021;14:20:01.693; 1.263E-07
4/8/2021;14:20:01.699; 1.2591E-07
4/8/2021;14:20:01.702; 1.262E-07
4/8/2021;14:20:01.704; 1.2599E-07
4/8/2021;14:20:01.709; 1.2597E-07
4/8/2021;14:20:01.712; 1.2564E-07
4/8/2021;14:20:01.714; 1.2558E-07
4/8/2021;14:20:01.717; 1.2602E-07
4/8/2021;14:20:01.720; 1.2585E-07
4/8/2021;14:20:01.722; 1.2627E-07
4/8/2021;14:20:01.725; 1.2591E-07
4/8/2021;14:20:01.728; 1.2579E-07
4/8/2021;14:20:01.730; 1.2647E-07
4/8/2021;14:20:01.733; 1.2612E-07
4/8/2021;14:20:01.736; 1.2681E-07
4/8/2021;14:20:01.738; 1.2667E-07
4/8/2021;14:20:01.741; 1.2681E-07
4/8/2021;14:20:01.744; 1.2678E-07
4/8/2021;14:20:01.747; 1.2722E-07
4/8/2021;14:20:01.749; 1.2726E-07
4/8/2021;14:20:01.752; 1.269E-07
4/8/2021;14:20:01.755; 1.2757E-07
4/8/2021;14:20:01.757; 1.27E-07
4/8/2021;14:20:01.760; 1.2765E-07
4/8/2021;14:20:01.763; 1.2681E-07
4/8/2021;14:20:01.766; 1.2743E-07
4/8/2021;14:20:01.769; 1.2675E-07
4/8/2021;14:20:01.771; 1.2682E-07
4/8/2021;14:20:01.774; 1.2638E-07
4/8/2021;14:20:01.777; 1.2596E-07
4/8/2021;14:20:01.779; 1.2605E-07
4/8/2021;14:20:01.782; 1.2561E-07
4/8/2021;14:20:01.785; 1.2549E-07
4/8/2021;14:20:01.787; 1.2487E-07
4/8/2021;14:20:01.800; 1.2522E-07
4/8/2021;14:20:01.803; 1.2547E-07
4/8/2021;14:20:01.806; 1.2587E-07
4/8/2021;14:20:01.808; 1.2604E-07
4/8/2021;14:20:01.811; 1.2654E-07
4/8/2021;14:20:01.814; 1.2655E-07
4/8/2021;14:20:01.816; 1.27E-07
4/8/2021;14:20:01.819; 1.2675E-07
4/8/2021;14:20:01.822; 1.2715E-07
4/8/2021;14:20:01.824; 1.2708E-07
4/8/2021;14:20:01.827; 1.2705E-07
4/8/2021;14:20:01.830; 1.2613E-07
4/8/2021;14:20:01.832; 1.266E-07
4/8/2021;14:20:01.835; 1.257E-07
4/8/2021;14:20:01.838; 1.2575E-07
4/8/2021;14:20:01.840; 1.257E-07
4/8/2021;14:20:01.843; 1.2544E-07
4/8/2021;14:20:01.847; 1.2557E-07
4/8/2021;14:20:01.850; 1.2505E-07
4/8/2021;14:20:01.852; 1.2553E-07
4/8/2021;14:20:01.855; 1.2531E-07
4/8/2021;14:20:01.858; 1.2612E-07
4/8/2021;14:20:01.860; 1.2561E-07
4/8/2021;14:20:01.863; 1.2641E-07
4/8/2021;14:20:01.866; 1.2614E-07
4/8/2021;14:20:01.868; 1.2642E-07
4/8/2021;14:20:01.871; 1.2648E-07
4/8/2021;14:20:01.874; 1.2658E-07
4/8/2021;14:20:01.876; 1.2712E-07
4/8/2021;14:20:01.879; 1.269E-07
4/8/2021;14:20:01.882; 1.274E-07
4/8/2021;14:20:01.884; 1.2688E-07
4/8/2021;14:20:01.887; 1.2749E-07
4/8/2021;14:20:01.890; 1.2678E-07
4/8/2021;14:20:01.892; 1.2718E-07
4/8/2021;14:20:01.899; 1.2713E-07
4/8/2021;14:20:01.901; 1.2727E-07
4/8/2021;14:20:01.904; 1.2756E-07
4/8/2021;14:20:01.907; 1.2696E-07
4/8/2021;14:20:01.909; 1.2703E-07
4/8/2021;14:20:01.912; 1.2714E-07
4/8/2021;14:20:01.915; 1.2714E-07
4/8/2021;14:20:01.917; 1.2701E-07
4/8/2021;14:20:01.920; 1.2704E-07
4/8/2021;14:20:01.923; 1.2712E-07
4/8/2021;14:20:01.925; 1.2721E-07
4/8/2021;14:20:01.934; 1.2697E-07
4/8/2021;14:20:01.936; 1.2654E-07
4/8/2021;14:20:01.939; 1.2661E-07
4/8/2021;14:20:01.942; 1.2656E-07
4/8/2021;14:20:01.946; 1.2605E-07
4/8/2021;14:20:01.948; 1.2618E-07
4/8/2021;14:20:01.951; 1.2577E-07
4/8/2021;14:20:01.953; 1.2606E-07
4/8/2021;14:20:01.956; 1.2573E-07
4/8/2021;14:20:01.961; 1.2569E-07
4/8/2021;14:20:01.964; 1.2596E-07
4/8/2021;14:20:01.966; 1.2626E-07
4/8/2021;14:20:01.969; 1.2649E-07
4/8/2021;14:20:01.972; 1.2643E-07
4/8/2021;14:20:01.974; 1.2677E-07
4/8/2021;14:20:01.977; 1.2699E-07
4/8/2021;14:20:01.980; 1.2732E-07
4/8/2021;14:20:01.982; 1.2716E-07
4/8/2021;14:20:01.985; 1.2707E-07
4/8/2021;14:20:01.988; 1.274E-07
4/8/2021;14:20:01.990; 1.2732E-07
4/8/2021;14:20:01.993; 1.2728E-07
4/8/2021;14:20:01.997; 1.2746E-07
4/8/2021;14:20:02.000; 1.2741E-07
4/8/2021;14:20:02.002; 1.2693E-07
4/8/2021;14:20:02.005; 1.2687E-07
4/8/2021;14:20:02.008; 1.2676E-07
4/8/2021;14:20:02.010; 1.2682E-07
4/8/2021;14:20:02.013; 1.2723E-07
4/8/2021;14:20:02.016; 1.2694E-07
4/8/2021;14:20:02.018; 1.2727E-07
4/8/2021;14:20:02.021; 1.2706E-07
4/8/2021;14:20:02.024; 1.2722E-07
4/8/2021;14:20:02.026; 1.2778E-07
4/8/2021;14:20:02.029; 1.2826E-07
4/8/2021;14:20:02.032; 1.2868E-07
4/8/2021;14:20:02.034; 1.2856E-07
4/8/2021;14:20:02.037; 1.2904E-07
4/8/2021;14:20:02.040; 1.2867E-07
4/8/2021;14:20:02.042; 1.2852E-07
4/8/2021;14:20:02.045; 1.2844E-07
4/8/2021;14:20:02.048; 1.2859E-07
4/8/2021;14:20:02.050; 1.2819E-07
4/8/2021;14:20:02.053; 1.2766E-07
4/8/2021;14:20:02.056; 1.2815E-07
4/8/2021;14:20:02.059; 1.2748E-07
4/8/2021;14:20:02.066; 1.2792E-07
4/8/2021;14:20:02.070; 1.277E-07
4/8/2021;14:20:02.073; 1.28E-07
4/8/2021;14:20:02.075; 1.2818E-07
4/8/2021;14:20:02.078; 1.2794E-07
4/8/2021;14:20:02.081; 1.2819E-07
4/8/2021;14:20:02.083; 1.2803E-07
4/8/2021;14:20:02.086; 1.2858E-07
4/8/2021;14:20:02.089; 1.2785E-07
4/8/2021;14:20:02.091; 1.2853E-07
4/8/2021;14:20:02.098; 1.2781E-07
4/8/2021;14:20:02.100; 1.278E-07
4/8/2021;14:20:02.103; 1.2802E-07
4/8/2021;14:20:02.105; 1.2784E-07
4/8/2021;14:20:02.108; 1.2792E-07
4/8/2021;14:20:02.111; 1.2774E-07
4/8/2021;14:20:02.113; 1.2795E-07
4/8/2021;14:20:02.116; 1.2791E-07
4/8/2021;14:20:02.119; 1.2794E-07
4/8/2021;14:20:02.121; 1.2732E-07
4/8/2021;14:20:02.124; 1.2747E-07
4/8/2021;14:20:02.127; 1.2737E-07
4/8/2021;14:20:02.129; 1.2718E-07
4/8/2021;14:20:02.132; 1.2713E-07
4/8/2021;14:20:02.135; 1.2702E-07
4/8/2021;14:20:02.137; 1.2673E-07
4/8/2021;14:20:02.140; 1.2735E-07
4/8/2021;14:20:02.144; 1.2684E-07
4/8/2021;14:20:02.148; 1.2754E-07
4/8/2021;14:20:02.150; 1.28E-07
4/8/2021;14:20:02.153; 1.2822E-07
4/8/2021;14:20:02.156; 1.2807E-07
4/8/2021;14:20:02.158; 1.2806E-07
4/8/2021;14:20:02.161; 1.2829E-07
4/8/2021;14:20:02.164; 1.2854E-07
4/8/2021;14:20:02.166; 1.2915E-07
4/8/2021;14:20:02.169; 1.2867E-07
4/8/2021;14:20:02.172; 1.2886E-07
4/8/2021;14:20:02.174; 1.2838E-07
4/8/2021;14:20:02.177; 1.2819E-07
4/8/2021;14:20:02.180; 1.2814E-07
4/8/2021;14:20:02.182; 1.2892E-07
4/8/2021;14:20:02.185; 1.2869E-07
4/8/2021;14:20:02.188; 1.2918E-07
4/8/2021;14:20:02.190; 1.2917E-07
4/8/2021;14:20:02.193; 1.2857E-07
4/8/2021;14:20:02.197; 1.289E-07
4/8/2021;14:20:02.205; 1.2882E-07
4/8/2021;14:20:02.207; 1.2894E-07
4/8/2021;14:20:02.210; 1.2875E-07
4/8/2021;14:20:02.215; 1.2886E-07
4/8/2021;14:20:02.217; 1.2808E-07
4/8/2021;14:20:02.220; 1.2786E-07
4/8/2021;14:20:02.223; 1.2761E-07
4/8/2021;14:20:02.225; 1.2742E-07
4/8/2021;14:20:02.228; 1.2764E-07
4/8/2021;14:20:02.231; 1.2737E-07
4/8/2021;14:20:02.233; 1.2748E-07
4/8/2021;14:20:02.236; 1.2763E-07
4/8/2021;14:20:02.239; 1.2778E-07
4/8/2021;14:20:02.241; 1.2777E-07
4/8/2021;14:20:02.245; 1.2806E-07
4/8/2021;14:20:02.248; 1.2883E-07
4/8/2021;14:20:02.251; 1.2855E-07
4/8/2021;14:20:02.253; 1.2886E-07
4/8/2021;14:20:02.256; 1.2877E-07
4/8/2021;14:20:02.259; 1.2868E-07
4/8/2021;14:20:02.261; 1.2867E-07
4/8/2021;14:20:02.264; 1.2866E-07
4/8/2021;14:20:02.267; 1.2882E-07
4/8/2021;14:20:02.269; 1.2873E-07
4/8/2021;14:20:02.272; 1.2905E-07
4/8/2021;14:20:02.275; 1.2851E-07
4/8/2021;14:20:02.277; 1.2927E-07
4/8/2021;14:20:02.280; 1.2855E-07
4/8/2021;14:20:02.283; 1.2942E-07
4/8/2021;14:20:02.285; 1.2937E-07
4/8/2021;14:20:02.288; 1.297E-07
4/8/2021;14:20:02.291; 1.2954E-07
4/8/2021;14:20:02.297; 1.2902E-07
4/8/2021;14:20:02.300; 1.2944E-07
4/8/2021;14:20:02.302; 1.2947E-07
4/8/2021;14:20:02.305; 1.2903E-07
4/8/2021;14:20:02.308; 1.2874E-07
4/8/2021;14:20:02.310; 1.2895E-07
4/8/2021;14:20:02.313; 1.2875E-07
4/8/2021;14:20:02.316; 1.2887E-07
4/8/2021;14:20:02.318; 1.2864E-07
4/8/2021;14:20:02.321; 1.2903E-07
4/8/2021;14:20:02.324; 1.2959E-07
4/8/2021;14:20:02.326; 1.2968E-07
4/8/2021;14:20:02.329; 1.2908E-07
4/8/2021;14:20:02.332; 1.2986E-07
4/8/2021;14:20:02.341; 1.2965E-07
4/8/2021;14:20:02.343; 1.3012E-07
4/8/2021;14:20:02.346; 1.297E-07
4/8/2021;14:20:02.349; 1.2975E-07
4/8/2021;14:20:02.351; 1.3009E-07
4/8/2021;14:20:02.354; 1.2941E-07
4/8/2021;14:20:02.357; 1.2933E-07
4/8/2021;14:20:02.359; 1.2891E-07
4/8/2021;14:20:02.362; 1.2945E-07
4/8/2021;14:20:02.365; 1.2905E-07
4/8/2021;14:20:02.367; 1.295E-07
4/8/2021;14:20:02.370; 1.2926E-07
4/8/2021;14:20:02.373; 1.2989E-07
4/8/2021;14:20:02.375; 1.2981E-07
4/8/2021;14:20:02.378; 1.2941E-07
4/8/2021;14:20:02.381; 1.2938E-07
4/8/2021;14:20:02.383; 1.2939E-07
4/8/2021;14:20:02.386; 1.2992E-07
